TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,OM314009,75.2
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,NA,NA,MK081308,74.5
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Monoclona,Monoclona sp. BIOUG21045-B02,MG092238,74.5
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Sciophila,Sciophila sp. BIOUG31046-E05,MG092045,74.5
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Sciophila,Sciophila sp. BIOUG21260-D01,MF866525,74.5
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,KT118954,74.5
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,KR679435,74.5
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,Leptosciarella,Leptosciarella sp. BOLD-2016,KR463513,74.8
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina moravica,KP048041,74.6
BR5,ESV_140589,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,KM648074,74.5
BR5,ESV_140579,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,OM601782,71
BR5,ESV_140579,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,OM601289,70.6
BR5,ESV_140579,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,OM594478,70.6
BR5,ESV_140579,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina sp. BIOUG28271-D09,MG095515,71.3
BR5,ESV_140579,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina sp. BIOUG28578-H07,MG093139,71.3
BR5,ESV_140579,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina sp. BIOUG28508-E07,MG088895,71.3
BR5,ESV_140200,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex cordemoyi,MN822887,99.7
BR5,ESV_140200,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM995933,98.7
BR5,ESV_140200,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,NA,NA,HQ928620,98.7
BR5,ESV_139328,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,KX051975,98.4
BR5,ESV_139328,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,KX051968,98.4
BR5,ESV_139328,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,KX051963,98.4
BR5,ESV_139328,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BOLD:AAP3551,JF870689,98.4
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG23895-C03,MG308856,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG23903-B02,MG308688,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG24146-C03,MG307780,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG23899-H07,MG307227,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG24146-G04,MG305907,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG23522-G10,MG304553,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG23893-F12,MG303661,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG23661-E04,MG300262,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG27632-E01,MG145715,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG30449-E12,MG145499,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG27397-B01,MG143554,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG27398-E10,MG138627,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG14256-D10,MF726945,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG20545-F09,MF725313,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG21368-A01,MF725225,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BIOUG21179-F09,MF717173,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BOLD:AAG0996,KT609732,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BOLD-2016,KR767227,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BOLD:AAG0996,JF871453,100
BR5,ESV_062299,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus bicinctus group sp. BOLD:AAG0996,JF870677,100
BR5,ESV_140527,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Mycodrosophila,Mycodrosophila gratiosa,LC194026,77.4
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Dolichopodidae,Chrysotus,Chrysotus sp.,OL690415,89.4
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Dolichopodidae,Gymnopternus,Gymnopternus metallicus,MZ632586,89
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Dolichopodidae,Gymnopternus,Gymnopternus metallicus,MZ630464,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Gonomyia,Gonomyia simplex,MZ624046,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Paradelphomyia,Paradelphomyia fuscula,MZ608597,89
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia eulaliae,MZ196702,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Paradelphomyia,Paradelphomyia senilis,MZ196564,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles latens,MW585357,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Bironella,Bironella derooki,MT757856,89.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,Antocha sp. I14-199-03,MG091501,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,KX053823,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,KX053816,88.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Empididae,Hilara,Hilara sp. 2 BKC-2015,KP264791,89.7
BR5,ESV_140522,Eukaryota,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,Hybomitra bimaculata,KM243503,88.7
BR5,ESV_140505,Eukaryota,Arthropoda,Insecta,Hemiptera,Delphacidae,Epeurysa,Epeurysa nawaii,NC_052692,91.3
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG476969,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG473611,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG291697,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG159786,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG159187,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG156479,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG154379,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG153467,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG152675,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG151044,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MG150501,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF848874,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF848413,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF848258,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF846295,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF845799,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF845443,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF842791,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF842004,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,MF840662,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR982298,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR973455,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR693387,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR683086,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR683027,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR680984,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR679519,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR590288,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR517929,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR516168,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR501627,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR496384,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR495674,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR462556,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR445098,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR444425,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR444271,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR441449,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR433802,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR433079,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR258350,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR258217,79.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR257908,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR256964,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR256262,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR255731,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR253424,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR253010,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR252678,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR251081,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR250408,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR249235,79.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR248617,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR247411,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR246701,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR245272,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR241152,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR238392,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR238261,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP050111,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP049014,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP048659,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP046752,79.4
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP045941,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP045847,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP044926,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP043759,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP041147,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KP037589,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM947633,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM916678,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM916011,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM910764,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM909308,79
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM905414,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM899235,78.7
BR5,ESV_140490,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KM899102,79
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BIOUG05469-C02,MG478098,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Smittia,Smittia sp. 14ES,MG307205,79.6
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa versicolor,MG086863,80.3
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BIOUG03410-C05,MF825182,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BOLD-2016,KR468441,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BOLD-2016,KR444208,79.7
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BOLD:ACD8883,KM962276,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,NA,NA,KM927832,79.7
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa versicolor,KM629720,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa versicolor,KM626039,79.7
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BOLD:ACF3100,KJ164524,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BOLD:ACF3100,KJ164332,80.3
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BOLD:ACF3100,KJ163314,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Somatina,Somatina triocellata,JN285137,79.7
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BBDEE477-10,JF869587,80.6
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BBDEE313-10,HQ928369,80
BR5,ESV_140479,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Diplotoxa,Diplotoxa sp. BBDEC364-09,HM412053,80.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,Eulophidae,Entedon,Entedon sp.,MW143321,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Maiestas,Maiestas brevicula,MW036485,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Maiestas,Maiestas rostriformis,MT998321,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hemiptera,Flatidae,Metcalfa,Metcalfa pruinosa,MN609260,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM998063,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM997940,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM997906,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM997401,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM996859,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM996857,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM996197,71.6
BR5,ESV_140430,Eukaryota,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,KM995931,71.6
BR5,ESV_139908,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BIOUG23031-D08,MG110366,76.8
BR5,ESV_139908,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BIOUG28271-E08,MG095216,76.8
BR5,ESV_139908,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BIOUG28110-G02,MG093730,76.8
BR5,ESV_139908,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BIOUG22204-H01,MF889589,77.1
BR5,ESV_139908,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BIOUG19688-C01,MF888661,77.1
BR5,ESV_139908,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. BIOUG22858-F02,MF888555,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,OM551164,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,OM049392,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,OK413618,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MZ191878,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MZ191876,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496278,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496277,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496276,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496275,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496274,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496273,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496270,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496267,77.4
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496264,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496263,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496259,77.4
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496257,77.7
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496249,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496246,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496245,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MW496241,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MK331724,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MF399784,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,MF399756,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KY433488,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KY433480,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KT307839,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KT307835,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Brachypogon,Brachypogon sp. 3CX,KT278199,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Clusiidae,Sobarocephala,Sobarocephala atricornis,KR654896,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KP025651,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KJ833679,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KJ833678,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KF682514,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KF682503,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Lepidoptera,Plutellidae,Anthonympha,Anthonympha sp. BOLD:ABW6863,KF643019,77.1
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KF528693,76.8
BR5,ESV_139537,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,JN545049,76.8
BR5,ESV_050377,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus sp. BOLD:AAN2568,JF870649,100
BR5,ESV_035083,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,KM934820,78.4
BR5,ESV_035083,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Sticholeia,Sticholeia cheesmanae,KC435664,79
BR5,ESV_140406,Eukaryota,Arthropoda,Insecta,Hemiptera,Cercopidae,Jacobsoniella,Jacobsoniella bakeri,OK094466,74.5
