TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles guarani,NC_037816,78.4
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Sabethes,Sabethes belisarioi,NC_037498,79.2
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Idiocera,Idiocera pallens,MZ609211,78.4
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Polleniidae,Pollenia,Pollenia hungarica,MZ398217,78.3
UniCOI,ESV_424148,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella sp. 1,MW544494,78.3
UniCOI,ESV_424148,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella sp. 1,MW544493,78.6
UniCOI,ESV_424148,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella sp. 1,MW544490,78.6
UniCOI,ESV_424148,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella stella,MW544482,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya sp. TNH400,MW479752,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Coleoptera,Gyrinidae,Patrus,Patrus sp. 1 GTG-2020,MW375823,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Coleoptera,Gyrinidae,Patrus,Patrus sp. 1 GTG-2020,MW375818,78.6
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Rhiniidae,Borbororhinia,Borbororhinia bivittata,MN411061,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Spinosuncus,Spinosuncus brevacutus,MK000110,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Sabethes,Sabethes belisarioi,MH248002,79.2
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Coleoptera,Cerambycidae,Prionus,Prionus coriarius,MH020282,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,,,MG475471,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Sabethes,Sabethes sp. stE,MF172370,78.6
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Microcausta,Microcausta sp. TL1,LR214892,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Osmylidae,Parosmylus,Parosmylus liupanshanensis,KY491686,78.4
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,,,KY117302,78.4
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Coleoptera,Cerambycidae,Dinoptera,Dinoptera collaris,KU917602,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Osmylidae,Heterosmylus,Heterosmylus sp. YW-2016,KT425077,78.7
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Spilogona,Spilogona tornensis,KR650393,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla sp. BOLD:AAG2026,KR141407,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus draysoni,KP954809,78.6
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus draysoni,KP954808,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus draysoni,KP954800,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus draysoni,KP954794,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Anthomyiidae,Botanophila,Botanophila sp. BOLD:ACF2322,KM859201,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla sp. BOLD:AAG2026,KM534249,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Coleoptera,Cerambycidae,Dinoptera,Dinoptera collaris,KM449303,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Ochlerotatus pulcritarsis,KJ768170,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Chrysopidae,Nineta,Nineta inpunctata,KJ592571,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Lepidoptera,Scythrididae,Scythris,Scythris nr. ventosella KN-2014,KF808460,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla rufilabris,JF839483,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Neuroptera,Mantispidae,,,HQ577299,78.4
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,Fannia sp. BBDEE731-10,HQ551947,78.3
UniCOI,ESV_424148,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles tessellatus,AB738147,78.4
UniCOI,ESV_424147,Eukaryota,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta jabalpurensis,MK696578,70.6
UniCOI,ESV_424147,Eukaryota,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,KT716036,70.9
UniCOI,ESV_424147,Eukaryota,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,KT716035,71.6
UniCOI,ESV_424147,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp.,BOLD_GBBAC096,70.6
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Porolithon,Porolithon sp. 2,OM902306,80.2
UniCOI,ESV_424146,Eukaryota,unk_phylum,unk_class,unk_order,unk_family,Palpitomonas,Palpitomonas bilix,NC_031832,81.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia sp. 1Tristan TDCRH102-11,MK202397,80.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia sp. 1Tristan TDCRH079-11,MK202396,80.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dipterocladia,Dipterocladia arabiensis,MF093980,80.2
UniCOI,ESV_424146,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,Sauvageaugloia,Sauvageaugloia divaricata,LC107842,80.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,Cryptopleura ruprechtiana,KM254829,80.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Hymenena,Hymenena multiloba,KM254737,80.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Callophycus,Callophycus serratus,JX135005,80.5
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,Cryptopleura ruprechtiana,HQ544248,80.8
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,Cryptopleura ruprechtiana,HQ544202,81.2
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,Cryptopleura ruprechtiana,HM916686,80.8
UniCOI,ESV_424146,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Psaromenia,Psaromenia sp. 1LH,HM915984,80.2
UniCOI,ESV_424145,Eukaryota,Nematoda,Chromadorea,Plectida,Plectidae,Plectus,Plectus acuminatus,KX017523,77.3
UniCOI,ESV_424145,Eukaryota,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,Aphelenchoides fragariae,AB067761,78.1
UniCOI,ESV_424142,Eukaryota,Arthropoda,Insecta,Coleoptera,Heteroceridae,Explorator,Explorator canadensis,KJ203918,70.3
UniCOI,ESV_424142,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp.,BOLD_GBBAC096,70.3
UniCOI,ESV_424142,Bacteria,Proteobacteria,Alphaproteobacteria,Polymorphum,Polymorphum gilvum,,,BOLD_GBBAC046,70.6
UniCOI,ESV_424140,Eukaryota,Discosea,unk_class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium marrii,MN389530,76.7
UniCOI,ESV_424140,Eukaryota,Discosea,unk_class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium actinophorum,KJ781465,76.4
UniCOI,ESV_424140,Eukaryota,Discosea,unk_class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium pentatrifurcatum,KJ781438,76.4
UniCOI,ESV_424140,Eukaryota,Discosea,unk_class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium sp. SG-2014,KJ569724,76.7
UniCOI,ESV_424140,Eukaryota,Discosea,unk_class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium minus,KJ569712,77.3
UniCOI,ESV_424140,Eukaryota,Discosea,unk_class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium actinophorum,KJ173779,76.4
UniCOI,ESV_424139,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,Macrothrix,Macrothrix sp. HE-364,KC617066,99.4
UniCOI,ESV_424138,Eukaryota,Rotifera,Eurotatoria,Philodinida,Habrotrochidae,Habrotrocha,Habrotrocha lata,MH251807,86.4
UniCOI,ESV_424138,Eukaryota,Rotifera,Eurotatoria,Philodinida,Philodinidae,Macrotrachela,Macrotrachela quadricornifera,MH251758,87.3
UniCOI,ESV_424138,Eukaryota,Rotifera,Eurotatoria,Philodinida,Philodinidae,Macrotrachela,Macrotrachela quadricornifera,MH251756,87
UniCOI,ESV_424138,Eukaryota,Rotifera,Eurotatoria,Philodinida,Philodinidae,Macrotrachela,Macrotrachela quadricornifera,EF650591,86.4
UniCOI,ESV_424138,Eukaryota,Rotifera,Eurotatoria,Philodinida,Philodinidae,Macrotrachela,Macrotrachela quadricornifera,EF650489,86.7
UniCOI,ESV_424136,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,Macrothrix,Macrothrix sp. HE-364,KC617066,99
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix simula,OQ744505,74.1
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon cf. hirtidorsum,ON342413,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon cf. hirtidorsum,ON342088,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Evacanthus,Evacanthus interruptus,MZ630865,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chaoboridae,Corethrella,Corethrella sp. amazonica/ramentum 2 JV-2021a,MW915085,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Sinophora,Sinophora sp. 7 QW-2021,MW666079,73.2
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix sp. BMK-2020,MT302207,74.1
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Evacanthus,Evacanthus heimianus,MN227167,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Evacanthus,Evacanthus acuminatus,MK948205,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera diplacantha,MK308520,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Evacanthus,Evacanthus heimianus,KY264071,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX144282,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX143915,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX142980,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX142476,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX142121,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX141174,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Trichoptera,Calamoceratidae,,,KX140961,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia hannoverella,KX048377,73.2
UniCOI,ESV_424135,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,Dolicholatirus aff. cayohuesonicus,KT753907,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon hirtidorsum,KT278273,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen,KR674215,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen,KR674213,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen,KR674199,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen robinsonianus,KR674198,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,,,KR437741,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Reduviidae,Sinea,Sinea diadema,KR034418,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Leucophenga,Leucophenga sp. 4 HWC-2015,KP697161,73.2
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix simula,KP411245,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia hannoverella,KM077617,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Berytidae,Neides,Neides tipularius,KM022707,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Berytidae,Neides,Neides tipularius,KM022501,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Phortica,Phortica speculum,KJ083035,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Phortica,Phortica speculum,KJ083034,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Evacanthus,Evacanthus interruptus,KF919982,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen,KF919968,73.2
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix cf. simula AM-2013,JX453494,74.1
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix cf. simula AM-2013,JX453470,74.1
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia hannoverella,JN284003,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Euryhapsis,Euryhapsis sp. BOLD:AAP3871,JF870107,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Euryhapsis,Euryhapsis sp. BOLD:AAP3871,JF870106,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Euryhapsis,Euryhapsis sp. BOLD:AAP3871,JF869987,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Euryhapsis,Euryhapsis sp. BOLD:AAP3871,JF869984,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,,,JF869630,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,,,JF869586,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,,,HQ928363,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,,,HQ928357,73.5
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,,,HQ551899,73.5
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix simula,GU733830,73.8
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix sp. 3 HC-2011,GU726646,74.1
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix sp. 6 HC-2011,GU726639,74.1
UniCOI,ESV_424135,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix sp. 3 HC-2011,GU726620,73.8
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Phortica,Phortica speculum,EU500838,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Rhopalidae,Serinthea,Serinthea sp. WCW-2003g,AY253139,73.2
UniCOI,ESV_424135,Eukaryota,Arthropoda,Insecta,Hemiptera,Rhopalidae,Serinthea,Serinthea sp. WCW-2003f,AY252926,73.2
UniCOI,ESV_424134,Eukaryota,unk_phylum,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,Dinobryon pediforme,KJ579421,71.2
UniCOI,ESV_424133,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus sp. ND427,OK156961,75.4
UniCOI,ESV_424133,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus sp. ND424,OK156958,75.4
UniCOI,ESV_424133,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus sp. ND419,OK156954,76
UniCOI,ESV_424133,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus sp. ND418,OK156953,76
UniCOI,ESV_424133,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus grandii,KY706778,75.4
UniCOI,ESV_424133,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,JN305281,75.1
UniCOI,ESV_424133,Eukaryota,Arthropoda,Insecta,Coleoptera,Endomychidae,Anidrytus,Anidrytus nigricans,GQ302319,76
UniCOI,ESV_424133,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,Partula faba,EU026212,75.1
UniCOI,ESV_424133,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,Partula faba,EU026209,75.1
UniCOI,ESV_424133,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,Partula faba,EU026208,75.1
UniCOI,ESV_424133,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,Partula faba,EU026207,75.4
UniCOI,ESV_424131,Eukaryota,Porifera,Demospongiae,,,,,MZ580674,75.7
UniCOI,ESV_424130,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Neoporphyra,Neoporphyra haitanensis,KC791169,72.9
UniCOI,ESV_424130,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,BOLD_GBBAC019,71.9
UniCOI,ESV_424129,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Diplocladius,Diplocladius sp. BIOUG25497-E06,MG146391,77.6
UniCOI,ESV_424129,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza nr. bicolor,EU367550,77.3
UniCOI,ESV_424128,Eukaryota,Porifera,Demospongiae,Axinellida,Raspailiidae,Trikentrion,Trikentrion helium,OM234775,77.6
UniCOI,ESV_424128,Eukaryota,Porifera,Demospongiae,Axinellida,Raspailiidae,Cyamon,Cyamon neon,OM234771,77.6
UniCOI,ESV_424128,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,,,MW124766,77.6
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium aphanidermatum,MT222699,77.6
UniCOI,ESV_424128,Eukaryota,Porifera,Demospongiae,,,,,MK833920,77.6
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. LS-2018a,MG721484,78.6
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora pseudorosacearum,MF326858,78.3
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora rosacearum,MF326853,77.6
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora rosacearum,MF326850,77.6
UniCOI,ESV_424128,Eukaryota,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon,Eurypon sp. 2 AS-2020,LR880943,78
UniCOI,ESV_424128,Eukaryota,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon,Eurypon sp. 2 AS-2020,LR880940,77.6
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora viadrina,KF731645,78.6
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora aff. rosacearum,HQ261240,78.3
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora cooljarloo,HQ012885,78.3
UniCOI,ESV_424128,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. P16855,GU594797,78
UniCOI,ESV_424126,Eukaryota,Gastrotricha,unk_class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus cf. gelidus MK-2019,MN493675,85
UniCOI,ESV_424126,Eukaryota,Gastrotricha,unk_class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus jaceki,MN493670,85
UniCOI,ESV_424126,Eukaryota,Gastrotricha,unk_class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus jaceki,MF417819,85.3
UniCOI,ESV_424126,Eukaryota,Gastrotricha,unk_class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus gelidus,MF374695,84.7
UniCOI,ESV_424126,Eukaryota,Gastrotricha,unk_class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus acanthodes,JQ798716,85.6
UniCOI,ESV_424125,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,Macrothrix,Macrothrix sp. HE-364,KC617066,93.6
UniCOI,ESV_424124,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Cercospora nicotianae,OK075294,87.5
UniCOI,ESV_424124,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium sphaerospermum,NC_050879,87.5
UniCOI,ESV_424124,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Sydowia,Sydowia polyspora,NC_045905,87.2
UniCOI,ESV_424124,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zasmidium,Zasmidium cellare,NC_030334,86.9
UniCOI,ESV_424124,Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Arthrocladium,Arthrocladium fulminans,MN593345,86.6
UniCOI,ESV_424123,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Meripilaceae,Rigidoporus,Rigidoporus microporus,OR783176,80.2
UniCOI,ESV_424123,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Heterocyathus,Heterocyathus sulcatus,OL584330,80.8
UniCOI,ESV_424123,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,Madrepora oculata,NC_018364,81.2
UniCOI,ESV_424123,Eukaryota,,,,,,,MH535935,80.2
UniCOI,ESV_424123,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Oulastreidae,Oulastrea,Oulastrea crispata,FJ345435,80.2
UniCOI,ESV_424123,Eukaryota,Porifera,Demospongiae,Axinellida,Axinellidae,Ptilocaulis,Ptilocaulis walpersi,EU237488,80.2
UniCOI,ESV_424122,Eukaryota,Discosea,Flabellinia,unk_order,Vannellidae,Vannella,Vannella sp.,MH535943,82.1
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela sp. 1virgata,MN335601,72.8
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela virgata,MN335482,72.4
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela sp. 1virgataGWS,MN335477,73.1
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela sp. 1virgata,MH593123,72.8
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela sp. 1virgata,MH309968,72.8
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela virgata,MH309759,72.8
UniCOI,ESV_424121,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela virgata,MH309706,72.8
UniCOI,ESV_424121,Eukaryota,unk_phylum,Bigyra,Thraustochytrida,Thraustochytriaceae,Aurantiochytrium,Aurantiochytrium sp. 16IR-43,LC318555,72.8
