TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
BR5,ESV_138965,Eukaryota,Arthropoda,Insecta,Coleoptera,Oedemeridae,NA,NA,KX054235,98.4
BR5,ESV_138965,Eukaryota,Arthropoda,Insecta,Coleoptera,Oedemeridae,NA,NA,KX054234,98.4
BR5,ESV_138965,Eukaryota,Arthropoda,Insecta,Coleoptera,Oedemeridae,NA,NA,KX054233,98.4
BR5,ESV_138965,Eukaryota,Arthropoda,Insecta,Coleoptera,Oedemeridae,NA,NA,KX054229,98.4
BR5,ESV_079496,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Senometopia,Senometopia quarta,JF872400,75.5
BR5,ESV_138726,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR507203,77.7
BR5,ESV_138550,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Aphanotrigonum,Aphanotrigonum trilineatum,MZ627602,70.5
BR5,ESV_138550,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Aphanotrigonum,Aphanotrigonum trilineatum,MZ608353,71.1
BR5,ESV_138550,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Aphanotrigonum,Aphanotrigonum trilineatum,MG301972,70.5
BR5,ESV_138550,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,Aphanotrigonum,Aphanotrigonum nigripes,KM947058,70.5
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Lampyridae,Pteroptyx,Pteroptyx asymmetria,MF624802,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Lionepha,Lionepha chintimini,KU233842,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Hydrotaea,Hydrotaea militaris,KR471040,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR251973,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,KR235420,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Hydrotaea,Hydrotaea militaris,KM644256,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Ptiliidae,Nephanes,Nephanes titan,KM442120,76.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Tachinidae gen. tachJanzen01,Tachinidae gen. tachJanzen01 sp. Janzen01,JQ576361,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina sp. BOLD:AAU5064,JN298983,76.1
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890610,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890574,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890573,76.1
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890542,76.1
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890537,76.5
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890536,76.5
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,JF890533,75.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Neuroptera,Sisyridae,NA,NA,JF839840,76.8
BR5,ESV_138412,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,Cerodontha,Cerodontha sp. BOLD:ACO8800,GU694943,75.8
BR5,ESV_138306,Eukaryota,Arthropoda,Insecta,Thysanoptera,Thripidae,Thrips,Thrips hawaiiensis,LC650829,100
BR5,ESV_138306,Eukaryota,Arthropoda,Insecta,Thysanoptera,Thripidae,Thrips,Thrips hawaiiensis,HQ605949,100
BR5,ESV_138306,Eukaryota,Arthropoda,Insecta,Coleoptera,Cerambycidae,Purpuricenus,Purpuricenus spectabilis,DQ861317,100
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Diptera,Syrphidae,Paragus,Paragus borbonicus,MW474040,76.5
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Rustia,Rustia dentivitta,MT639243,77.1
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Cosmopsaltria,Cosmopsaltria gestroei,MG953065,76.8
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Hemiptera,Clastopteridae,Clastoptera,Clastoptera arborina,KR034438,76.5
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Coleoptera,Melyridae,Collops,Collops vittatus,KM846563,76.5
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Coleoptera,Melyridae,Collops,Collops vittatus,KM844068,76.5
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides oxystoma,KF682533,76.5
BR5,ESV_025359,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Pycna,Pycna semiclara,JQ618301,76.5
UniCOI,ESV_424468,Eukaryota,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,OQ482288,71
UniCOI,ESV_424468,Eukaryota,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,OM707832,71
UniCOI,ESV_424468,Eukaryota,Arthropoda,Insecta,Hemiptera,Cercopidae,Tunaima,Tunaima brunneorubra,KX239971,71.7
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius adepta,ON255705,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius burnsi,ON255704,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius albezens,ON255703,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius communis,ON255702,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,,,OM579606,78
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella foreroi,MN982355,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella sp. BIOUG02091-E01,MN413958,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Eucelatoria,Eucelatoria gustavogutierrezi,MK908077,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Cnaphalocrocis,Cnaphalocrocis sp. BIOUG20575-B08,MH418212,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Cnaphalocrocis,Cnaphalocrocis sp. BIOUG20575-B04,MH415559,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius orcynoides,MH357821,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius adepta,MH357820,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius communis,MH357819,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,MG473356,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Zygomyia,Zygomyia sp. BIOUG01402-A01,MG110217,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Zygomyia,Zygomyia sp. BIOUG01411-H07,MG102170,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Coleoptera,Cerambycidae,Mesosa,Mesosa longipennis,LC617390,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta aff. demantrialis PS1,KX072357,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella nr. corylifoliella BOLD-2016,KT144089,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Chelonus,Chelonus sp. BOLD-2016,KR890626,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Chelonus,Chelonus sp. BOLD-2016,KR798652,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,Mycetophila sp. BOLD:ABV9019,KP042261,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,Mycetophila sp. BOLD:AAV4006,KM971394,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,Mycetophila sp. BOLD:AAV4006,KM963945,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,Mycetophila sp. BOLD:AAV4006,KM962669,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,Mycetophila sp. BOLD:AAV4006,KM939464,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,Mycetophila sp. BOLD:AAV4006,KM643149,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella corylifoliella,KM553073,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella corylifoliella,KM551316,77.6
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella nr. corylifoliella BOLD:ABX9484,KM550964,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella nr. corylifoliella BOLD:ABX9484,KM545060,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella corylifoliella,KM544018,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella corylifoliella,KM541411,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Stenolophus,Stenolophus sp. NLG-2014,KJ825782,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,KJ086574,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea infirmaria,KF807820,78
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea infirmaria,KF807605,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Tyloptera,Tyloptera sp. BOLD:AAF0395,KF522519,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,Arge scita,KC976679,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Tabanidae,Scione,Scione nr. rufipes BDL-2013,KC592600,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Euphyia,Euphyia sp. BOLD:AAJ0028,JX150364,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Eusarca,Eusarca sp. BOLD:AAI5581,JX149850,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Tachinidae gen. tachJanzen01,Tachinidae gen. tachJanzen01 sp. Janzen01,JQ575943,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,JQ573780,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda teleus,JQ529037,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,,,JN304611,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,,,JN298955,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JN277966,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus communis,JN277946,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius communis,JN277857,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella samiatella,JF854705,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Diptera,,,,HQ549315,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea carvalhoi,HM910647,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,,,HM432081,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HM422590,77.6
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Urbanus,Urbanus tanna,HM406576,78
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus adepta,HM391125,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HM376810,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Cecropterus,Cecropterus bathyllus,GU694679,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea infirmaria,GU687180,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea infirmaria,GU686639,77.6
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea infirmaria,GU686637,77.3
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea leipnitzi,GU686588,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,GU666846,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Stethusa,Stethusa spuriella,GQ980951,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Coleoptera,Endomychidae,Epipocus,Epipocus gorhami,GQ302357,77
UniCOI,ESV_424465,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus communis,AF170857,77
UniCOI,ESV_424464,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,KX051896,98.1
UniCOI,ESV_424458,Eukaryota,Arthropoda,Insecta,Hymenoptera,,,,MH927605,74.1
UniCOI,ESV_424451,Eukaryota,Arthropoda,Insecta,Hemiptera,Issidae,Flavina,Flavina sp. 1 LZ-2010,HM452248,75.4
UniCOI,ESV_424446,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,OQ493020,79.9
UniCOI,ESV_424446,Eukaryota,Arthropoda,Insecta,Coleoptera,Corylophidae,Sericoderus,Sericoderus lateralis,JX845092,80.5
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Hemiptera,Anthocoridae,Orius,Orius tristicolor,OR770469,73.2
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Diptera,Tephritidae,Anastrepha,Anastrepha lanceola,MT654726,73.2
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Besseria,Besseria dimidiata,MN868773,73.2
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Diptera,Tephritidae,Rhagoletis,Rhagoletis berberis,MH998942,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Coleoptera,Hybosoridae,Philharmostes,Philharmostes sp. CNCCOLVG00009760,MH778077,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Hemiptera,Anthocoridae,Orius,Orius sp. BARS_2016_20_242,MG405236,73.2
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Diptera,Tephritidae,Myopites,Myopites variofasciatus,MF059311,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Odonata,Platystictidae,Platysticta,Platysticta maculata,KX842661,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Odonata,Platystictidae,Ceylonosticta,Ceylonosticta walli,KX842655,73.2
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Odonata,Platystictidae,Ceylonosticta,Ceylonosticta lankanensis,KX842647,73.5
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Odonata,Platystictidae,Ceylonosticta,Ceylonosticta lankanensis,KX842646,73.5
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Hemiptera,Anthocoridae,Orius,Orius sp. BOLD-2016,KR580957,73.2
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Hemiptera,Gelastocoridae,Gelastocoris,Gelastocoris oculatus,KR037649,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,KJ966500,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadellidae,Thagria,Thagria sp. ZF-2013,KC405636,73.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Pterostichus letensis,JX535761,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Diptera,Hybotidae,Bicellaria,Bicellaria bisetosa,JF878913,72.8
UniCOI,ESV_424441,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus devastator,AY083424,72.8
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Coleoptera,Lampyridae,Emarginoptyx,Emarginoptyx trilucida,OL944084,80.2
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora pectoralis,OL663458,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora sp. 'cortinca',MW666087,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora memorabilis,MW666082,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Coleoptera,Cantharidae,,,MK084313,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Coleoptera,Cantharidae,,,MK084154,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Coleoptera,Cantharidae,,,MK084130,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Coleoptera,Cantharidae,,,MK082159,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Coleoptera,Cantharidae,,,MK081368,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,,,MG953038,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora sp. BIOUG00943-A12,MG403598,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora quadrinotata,MG402150,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Cercopidae,Catrimania,Catrimania livida,KX239939,80.5
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora sp. BOLD-2016,KR571584,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora parallella,GU446985,79.6
UniCOI,ESV_424434,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora alni,GU446983,79.6
UniCOI,ESV_424429,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus hastatus,JF870779,100
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus patruelis,OR864365,76.7
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus patruelis,MK926424,76.4
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus patruelis,MK926422,76
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus patruelis,MK926421,76.7
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Diptera,Tephritidae,Anastrepha,Anastrepha shannoni,KY428312,76.4
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Hemiptera,Cymidae,Cymus,Cymus coriacipennis,KR562415,76
UniCOI,ESV_424428,Eukaryota,Arthropoda,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus indicus,KM588201,76.7
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Coleoptera,Leiodidae,Catopocerus,Catopocerus sp.,OR169592,71.2
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Coleoptera,Leiodidae,Catopocerus,Catopocerus sp.,OR169566,71.2
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Diptera,Chloropidae,,,OQ489476,71.2
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Anthene,Anthene definita,MK862053,71.2
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Gymnometriocnemus,Gymnometriocnemus brumalis,MK592892,71.2
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,,,KP039207,71.6
UniCOI,ESV_424426,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,Liriomyza,Liriomyza baptisiae,EF104699,72.2
UniCOI,ESV_424412,Eukaryota,Arthropoda,Insecta,Hemiptera,Cymidae,Cymus,Cymus coriacipennis,KR575246,76
UniCOI,ESV_424412,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,KR430441,76
UniCOI,ESV_424412,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,KM958008,76
UniCOI,ESV_424412,Eukaryota,Arthropoda,Insecta,Diptera,Asilidae,,,JF872114,76
UniCOI,ESV_424411,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia didyma,MZ196608,73.8
UniCOI,ESV_424411,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,,,KR665293,74.1
UniCOI,ESV_424411,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,,,KR658923,74.1
UniCOI,ESV_424411,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,,,KP049358,74.1
UniCOI,ESV_424411,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,,,KM630954,73.5
UniCOI,ESV_424400,Eukaryota,Arthropoda,Insecta,Hemiptera,Flatidae,Metcalfa,Metcalfa pruinosa,MN609259,73.8
UniCOI,ESV_424305,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,Microweisea,Microweisea misella,MF638214,71.8
UniCOI,ESV_424305,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,Microweisea,Microweisea misella,MF636637,71.2
UniCOI,ESV_424305,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,,,KR489533,71.8
UniCOI,ESV_424305,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,,,KR488918,72.2
UniCOI,ESV_424305,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,,,KR482303,72.2
UniCOI,ESV_424305,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,,,KM844389,71.8
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Lampyridae,Pygoluciola,Pygoluciola sp.,OP747324,73.2
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus bilineatus,KU915415,74.1
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus bilineatus,KU914748,74.1
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus bilineatus,KU913618,73.2
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus bilineatus,KU913063,73.8
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus bilineatus,KU911923,74.1
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus bilineatus,KU911793,73.5
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum sp. 4 SC,KU497118,73.2
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,KM950319,73.2
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Plecoptera,Capniidae,Allocapnia,Allocapnia vivipara,HQ971197,73.5
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Myiopharus,Myiopharus sp. Janzen2407,HM420681,73.2
UniCOI,ESV_423824,Eukaryota,Arthropoda,Insecta,Hemiptera,Cercopidae,Mahanarva,Mahanarva costaricensis,GU446995,73.2
UniCOI,ESV_423727,Eukaryota,Arthropoda,Insecta,Diptera,Phoridae,,,MN404708,77
UniCOI,ESV_423727,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,,,LC422928,77
UniCOI,ESV_423727,Eukaryota,Arthropoda,Insecta,Diptera,Chamaemyiidae,,,KM642051,77
UniCOI,ESV_423727,Eukaryota,Arthropoda,Insecta,Diptera,Chamaemyiidae,Leucopis,Leucopis sp. BOLD:AAG9057,HM417191,77
UniCOI,ESV_423322,Eukaryota,Arthropoda,Insecta,Diptera,Sciaridae,,,OQ501052,81.2
UniCOI,ESV_423247,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Rondaniella,Rondaniella sp.,ON601518,74.4
UniCOI,ESV_423247,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Bezzia fuliginata,ON342123,75.1
UniCOI,ESV_423247,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,OM612751,74.4
UniCOI,ESV_423247,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Stenichnus,Stenichnus collaris,MT994142,74.4
UniCOI,ESV_423247,Eukaryota,Arthropoda,Insecta,Neuroptera,Mantispidae,Plega,Plega dactylota,MN344767,74.4
UniCOI,ESV_423247,Eukaryota,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,MG176336,74.8
