TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium rostratifingens,OM807117,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Halophytophthora,Halophytophthora sp. MHJ-2021b,OK091210,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Halophytophthora,Halophytophthora sp. MHJ-2021a,OK091204,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora vignae,MW476200,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora vignae,MW192313,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,MT981128,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora cajani,MT981123,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora chlamydospora,MN513249,75.8
BR5,ESV_013110,Eukaryota,Discosea,Flabellinia,unk_order,Vannellidae,Vannella,Vannella sp.,MH535943,76.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora melonis,MH477748,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora vignae,MH169107,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora vignae,MH169106,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora multivora,MH136939,76.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora cajani,MH136859,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora x stagnum,LC595955,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora multivora,LC595930,76.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium insidiosum,LC553023,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ershadii,KT894064,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium pyrioosporum,KT894061,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,KT692905,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,KT692898,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,KT692895,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,KT692894,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,KT692893,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,KT692883,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Lagenidiales,Lagenidiaceae,Lagenidium,Lagenidium giganteum,KT257384,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium sp. CLE-2015b,KT247389,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Halophytophthora,Halophytophthora sp. YJC-2014,KJ654026,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,KJ639197,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Lagenidiales,Lagenidiaceae,Lagenidium,Lagenidium deciduum,KC741455,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Myzocytiopsidales,Myzocytiopsidaceae,Myzocytiopsis,Myzocytiopsis humana,KC741445,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora amnicola,JQ029949,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,HQ708980,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,HQ708957,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,HQ708920,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,HQ708916,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ultimum,HQ708906,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium sp. CAL-2011c,HQ708856,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium rostratifingens,HQ708806,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium radiosum,HQ708797,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium ornacarpum,HQ708762,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,HQ708604,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium heterothallicum,HQ708603,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium grandisporangium,HQ708590,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium glomeratum,HQ708588,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium glomeratum,HQ708586,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium flevoense,HQ708583,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium erinaceum,HQ708579,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium capillosum,HQ708529,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium camurandrum,HQ708527,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Elongisporangium,Elongisporangium anandrum,HQ708483,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora multivora,HQ708342,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Salisapiliaceae,Salisapilia,Salisapilia tartarea,HQ708208,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora litoralis,HQ012866,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora taxon Pgchlamydo,GU594796,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium irregulare,GU071864,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Elongisporangium,Elongisporangium helicandrum,GU071823,75.8
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium camurandrum,GQ244425,76.5
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium echinulatum,EU350526,76.1
BR5,ESV_013110,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora citricola,AB688296,76.8
BR5,ESV_012985,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,Macrothrix,Macrothrix sp. HE-364,KC617066,99.4
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. x virginiana-like-3,KU682618,100
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. x Kunnunara-like,KU682612,100
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. 'lagoariana',HQ261442,100
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora parsiana,HQ261384,100
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. zentmyerii,GU594845,100
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. napoensis,GU594839,100
BR5,ESV_012976,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora hydropathica,GU594819,100
BR5,ESV_012592,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,Cunea russae,MN317567,83.2
BR5,ESV_012592,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Obeliidae,Obelia,Obelia dichotoma,KX665223,82.3
BR5,ESV_012592,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Obeliidae,Obelia,Obelia dichotoma,KX665222,82.3
BR5,ESV_012592,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Obeliidae,Obelia,Obelia sp. JRH-2014,KF962168,82.3
BR5,ESV_012592,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Obeliidae,Obelia,Obelia sp. 1 JRH-2012,JQ716074,82.3
BR5,ESV_012592,Eukaryota,Discosea,unk_class,Himatismenida,unk_family,Parvamoeba,Parvamoeba rugata,JN202434,82.3
BR5,ESV_009051,Eukaryota,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,MW600236,100
BR5,ESV_008892,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira sp. A13 LG-2014,KJ671756,76.5
BR5,ESV_008892,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira sp. 24 LG-2014,KJ671753,75.9
BR5,ESV_008892,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros danicus,KJ671726,75.9
BR5,ESV_008527,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,Macrothrix,Macrothrix sp. HE-364,KC617066,93.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais stolci,MT186471,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Allonais,Allonais inaequalis,MN935211,84.8
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Slavina,Slavina appendiculata,MG422806,84.8
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria lacustris,MG421660,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Slavina,Slavina appendiculata,MG421610,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria fossularis,MG421570,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria fossularis,MG421401,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria lacustris,MF545180,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Vejdovskyella,Vejdovskyella intermedia,LT905363,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais sp. N12 RV-2017,LT903841,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Paranais,Paranais frici,KY633415,85.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Slavina,Slavina sp. PDW-2017,KY633404,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Paranais,Paranais litoralis,KP204261,85.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais stolci,JQ519894,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais communis/variabilis complex sp. A4,JQ519881,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais communis/variabilis complex sp. A4,JQ519880,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais communis/variabilis complex sp. A4,JQ519855,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais sp. JCOCH084-10,HQ961571,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Vejdovskyella,Vejdovskyella sp. 2 AEB-2009,GQ355378,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Paranais,Paranais litoralis,GQ355372,84.8
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Paranais,Paranais frici,GQ355371,85.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais elinguis,GQ355369,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster diastrophus,GQ355367,84.5
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria lacustris,AF534861,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria lacustris,AF534860,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Stylaria,Stylaria fossularis,AF534859,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Slavina,Slavina appendiculata,AF534858,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Slavina,Slavina appendiculata,AF534857,84.2
BR5,ESV_000775,Eukaryota,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster diastrophus,AF534833,84.2
BR5,ESV_141013,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,71.1
BR5,ESV_141013,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,71.4
BR5,ESV_141013,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,71.7
BR5,ESV_141013,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,71.7
BR5,ESV_141011,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,75.4
BR5,ESV_141011,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Neoporphyra,Neoporphyra haitanensis,KC791165,74.5
BR5,ESV_141010,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,76.7
BR5,ESV_141010,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,76.7
BR5,ESV_141009,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,73.9
BR5,ESV_141008,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,73.5
BR5,ESV_141007,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,75.4
BR5,ESV_141007,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,76
BR5,ESV_141007,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,75.5
BR5,ESV_141007,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,75.5
BR5,ESV_141006,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,74.2
BR5,ESV_141006,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,75.1
BR5,ESV_141005,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,77
BR5,ESV_141005,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,77
BR5,ESV_141003,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,76.6
BR5,ESV_141003,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,76.7
BR5,ESV_141003,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,76.7
BR5,ESV_141003,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Neoporphyra,Neoporphyra haitanensis,KC791165,76.4
BR5,ESV_141002,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,71.4
BR5,ESV_141002,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,72.4
BR5,ESV_141002,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,72.4
BR5,ESV_141001,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,Eudesme,Eudesme borealis,MH309999,75.2
BR5,ESV_141001,Eukaryota,unk_phylum,Bigyra,Thraustochytrida,Thraustochytriaceae,Botryochytrium,Botryochytrium radiatum,LC318557,75.8
BR5,ESV_141001,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,Eudesme,Eudesme borealis,LC201531,74.8
BR5,ESV_141001,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella sp. MBTD-CMFRI-S052,KM202115,75.2
BR5,ESV_141001,Eukaryota,unk_phylum,Phaeophyceae,Fucales,Durvillaeaceae,Durvillaea,Durvillaea sp. A CIF-2010,HQ386099,75.2
BR5,ESV_141001,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,Eudesme,Eudesme virescens,HM890890,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp. 1siliculosus,MN184295,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,,,LM995226,75.5
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp. 7 AP-2014,LM995017,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp. 4 AP-2014,LM995011,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus fasciculatus,KY047172,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp.,KY047171,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp. 7 AM-2016,KU134044,76.1
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp. 6 AM-2016,KT987977,75.5
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus sp. 4 AM-2016,KT983410,75.5
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus siliculosus,KT982918,75.2
BR5,ESV_141000,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,Ectocarpus siliculosus,FP885846,76.1
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,MN354790,76.8
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,MG319855,76.8
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,MG319464,76.1
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,MG313732,76.1
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,MG310467,76.1
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,JX836765,76.5
BR5,ESV_140998,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tydeidae,,,HM907151,76.8
BR5,ESV_140997,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Neoporphyra,Neoporphyra haitanensis,KC791165,77.6
BR5,ESV_140996,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,72.9
BR5,ESV_140995,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,Myelophycus,Myelophycus simplex,LC471301,70.3
BR5,ESV_140995,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Chordariaceae,Myelophycus,Myelophycus simplex,LC471300,70.3
BR5,ESV_140994,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,74.2
BR5,ESV_140994,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,74.5
BR5,ESV_140994,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,74.5
BR5,ESV_140993,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,70.8
BR5,ESV_140993,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,70.8
BR5,ESV_140992,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,MT684685,72.6
BR5,ESV_140992,Eukaryota,Arthropoda,Arachnida,,,,,KR102520,72.6
BR5,ESV_140990,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,KJ671751,77.2
BR5,ESV_140990,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata,KJ671749,77.2
BR5,ESV_140989,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora insolita,MH136909,99
BR5,ESV_140989,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora prodigiosa,LC595937,98.7
BR5,ESV_140989,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. x insolita-like,KU682610,99
BR5,ESV_140989,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora insolita,GU945482,98.4
BR5,ESV_140987,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Achlya,Achlya bisexualis,HQ708161,70
BR5,ESV_140985,Eukaryota,Mollusca,Gastropoda,unk_order,Nacellidae,Cellana,Cellana howensis,OK350714,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MZ610855,70.3
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MZ610735,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina sp. GS-spA,MZ610339,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius sp. 9TE,MN665388,70.6
BR5,ESV_140985,Eukaryota,unk_phylum,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza polyschides,MN184348,71
BR5,ESV_140985,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion fasciatus,MG423550,70
BR5,ESV_140985,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Succineidae,Mediappendix,Mediappendix sp. BIOUG27664-D11,MG422580,70
BR5,ESV_140985,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Succineidae,Mediappendix,Mediappendix sp. BIOUG27664-D12,MG421574,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MG096162,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MG092771,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MG090322,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MG089950,70.3
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MF887652,70
BR5,ESV_140985,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,Boletina digitata,MF887392,70
